DATE,LONG CORRECT,SHORT CORRECT,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-03-19,7,23,282.4977611546121,281.81968062444,145.833365198877,154.63673765447058,37,50,0.632183908045977,188,65
2019-03-20,7,20,162.30356163185783,164.44564522111096,626.9567452560063,618.8022187837543,25,40,1.2615384615384615,236,99
2019-03-21,28,17,678.6100258199499,673.0816006585992,123.77227177650555,123.01387098468693,41,50,0.9340659340659341,213,106
2019-03-22,12,40,129.0457790048414,131.70332018582502,127.0575772448125,130.6390652839989,50,46,0.6770833333333334,218,112
2019-03-25,13,9,133.5065198688412,131.80963765327257,107.28091536011377,106.10488738167281,19,50,0.7101449275362319,178,51
2019-03-26,14,15,461.6291653962045,453.2756290880115,195.5367699948344,194.61765897770775,21,30,1.5098039215686274,221,111
2019-03-27,12,40,116.11488899074206,117.4168533322101,431.8733895358346,436.7797208734262,32,50,1.0609756097560976,221,102
2019-03-28,27,15,215.38189502536713,213.89170686552328,166.0328636403283,169.5848514076852,38,50,0.8863636363636364,213,101
2019-03-29,22,18,89.75161780331148,90.21406750030759,149.31374795878108,147.34663894988975,35,50,0.8,244,80
2019-04-01,26,15,422.2175783549019,424.9068785648135,162.6019985549232,162.14477310492157,43,37,1.0875,284,179
2019-04-02,31,15,373.5880966040927,369.25418645148613,133.15620431367168,132.54280462798712,50,50,0.79,215,90
2019-04-03,20,16,498.48905064115166,499.1140996383814,195.41644142242137,195.79339045386774,50,40,0.9777777777777777,204,105
2019-04-04,40,15,156.57398462781583,155.31699431354576,88.68403263651098,88.6534230422216,50,47,0.8969072164948454,206,93
2019-04-05,30,25,122.07499246722948,121.2562428625978,152.86069548797676,153.137499339796,47,46,0.7741935483870968,180,75
2019-04-08,16,15,251.086551661073,250.68547780729455,114.67988492851892,114.70523463017231,44,31,0.9466666666666667,194,75
2019-04-09,11,31,156.23356287114575,155.23108839407527,439.4599270942447,438.67057189296844,23,50,1.1095890410958904,212,100
2019-04-10,25,13,617.4881994839956,615.8112880552592,157.58158506116243,157.14661823639935,39,50,0.9438202247191011,197,89
2019-04-11,26,20,90.7909709289772,91.17103803080815,91.57436565177434,91.6789187095696,38,50,0.7613636363636364,205,86
2019-04-12,12,34,143.4015145240224,143.23747126438093,249.0750281075835,250.92643549929045,26,50,1.1578947368421053,220,108
2019-04-15,28,25,138.74386963618383,138.4147656051586,133.1849049367634,131.5059716673006,50,50,0.87,193,94
2019-04-16,31,14,551.711779499261,550.504174460131,120.37356679884029,120.01860075356322,47,47,1.0,257,147
2019-04-17,25,41,1329.5812332424,1325.2105398118733,130.59970622536866,131.92228319092578,50,50,0.87,312,182
2019-04-18,16,27,193.655943058796,194.97100561490797,118.64950425585188,118.35054544764853,46,50,0.75,282,108
2019-04-22,24,17,124.22983800423088,122.62575029739021,127.54150013860716,125.9005176267274,39,50,0.9775280898876404,262,104
2019-04-23,28,9,252.7762474286553,251.09505149380163,151.80021377640946,150.16435737400008,42,50,1.0434782608695652,343,204
2019-04-24,21,25,82.09744037586816,81.88532353805938,146.04880271186354,146.7446771158354,49,49,1.010204081632653,378,210
2019-04-25,18,26,542.7046868035596,544.1602583702025,144.21017121253533,144.4694631968994,50,50,0.95,368,223
2019-04-26,37,15,168.29451039831054,167.28730359127346,75.64988441760687,75.11370241290118,50,50,0.93,347,223
2019-04-29,21,18,135.9525681236532,136.10379157442273,126.25327738623271,126.00085473967287,50,50,0.82,217,96
2019-04-30,20,21,111.16505755254293,110.29990798799555,120.1484758927901,120.5280638207673,36,50,1.1046511627906976,342,187
2019-05-01,10,39,104.34921296809601,105.79394987129072,114.02797209232607,115.92886847289999,50,50,0.91,430,202
2019-05-02,36,19,155.1658905390921,153.72291822237756,259.6885073890518,259.4345846981504,50,50,0.89,389,201
2019-05-03,12,30,172.9259919710132,174.4938553342728,113.07904716969446,114.16006974628344,50,50,0.95,293,134
2019-05-06,32,14,417.2442965626452,412.6993957280768,101.35823723191952,100.44489974629424,50,50,0.89,389,231
2019-05-07,13,36,181.69770989989266,183.2084159129702,100.66398056174248,101.11496342143307,45,49,0.7872340425531915,432,234
2019-05-08,8,37,119.81813543483271,121.57782907713244,78.08494234348493,79.15108384662952,35,50,1.1647058823529413,413,192
2019-05-09,34,28,81.80948349672053,81.578041466086,130.88695098815182,130.8416132345271,50,50,0.97,442,265
2019-05-10,12,31,480.1597836234759,489.4163677070711,124.84023384277022,126.0784547341176,48,50,0.7959183673469388,277,149
2019-05-13,16,32,276.48322968374265,279.338512211618,110.7783064719669,111.51473349934861,37,50,0.735632183908046,283,160
2019-05-14,12,35,120.53024682321855,119.6518706846415,142.46611692896298,142.68870884374,18,50,1.2647058823529411,310,173
2019-05-15,43,8,244.82016319373764,241.36910586141485,75.08078074693971,74.09584835882704,50,38,1.0113636363636365,307,169
2019-05-16,18,32,543.0151347652024,541.9082722499907,97.9070179245346,98.22715054294981,50,50,0.92,268,156
2019-05-17,16,36,251.77115842695983,256.1000489231899,131.1050697162988,133.8887733452419,50,50,0.69,267,128
2019-05-20,27,14,443.5156835729728,442.60277549672446,117.06896109651653,116.84620375641231,39,50,0.7640449438202247,252,124
2019-05-21,15,22,597.8044234287121,599.2396831292174,123.96701377305864,123.94464561102475,29,50,1.1265822784810127,279,141
2019-05-22,7,28,140.6351517199563,142.10072713373444,448.00897067917055,449.4844691023958,50,41,0.8791208791208791,256,157
2019-05-23,21,26,413.35807259422853,412.9359177043431,80.52004957751272,80.69773665337702,37,50,0.7471264367816092,301,221
2019-05-24,17,22,134.93507591250207,134.7632390071367,166.30355403327653,166.12829252672037,30,50,0.675,186,61
2019-05-28,4,27,114.45116244584533,116.30234337282288,477.87129613753643,486.1229578815046,32,29,1.0655737704918034,190,68
2019-05-29,21,20,100.43242695454163,101.39179550467213,73.92611982021647,73.84867167844025,29,39,1.0,234,113
2019-05-30,7,38,115.88559524144122,117.3477078585331,134.75622801643962,136.591498617928,27,50,0.987012987012987,239,105
2019-05-31,19,22,120.68486506743137,118.42698792933808,126.5420010669764,124.24860642207065,35,50,0.8117647058823529,285,170
2019-06-03,26,15,26032.427118432894,27039.88527863193,157.67531760319275,155.76172832667444,33,50,1.0,304,123
2019-06-04,42,10,123.80418388022863,121.76411168579033,472.93408234448987,465.6388609265062,50,50,0.93,377,261
2019-06-05,24,31,174.26898914797866,173.9336682726223,408.5752624757417,412.15737238011974,50,48,0.826530612244898,263,128
2019-06-06,21,12,171.9144688354983,169.3354660316759,79.62750032502029,79.08477453627815,34,50,0.8333333333333334,201,74
2019-06-07,22,14,102.57157065427162,101.30902568341233,121.08939720628385,118.23228231775853,27,47,1.0,218,87
2019-06-10,33,11,392.92149878708045,389.6050727594881,167.318058016047,166.989167270973,50,30,0.975,219,95
2019-06-11,7,26,340.4507100685351,346.5623019016002,137.7851534241592,139.53642405086478,50,36,1.0116279069767442,242,110
2019-06-12,26,18,135.54611254731776,135.49906345516467,182.11425306455638,180.26238129595552,50,50,0.68,232,130
2019-06-13,10,26,85.7962354462188,86.96509674566624,79.32565604424768,79.74508890200632,20,50,1.0,196,81
2019-06-14,23,16,97.49593639137274,97.34436376391108,148.28810513687372,148.1538229916203,50,24,1.2837837837837838,253,127
2019-06-17,37,10,173.222437553871,172.76350113785736,136.29051187075925,135.8099636426486,49,50,0.797979797979798,211,97
2019-06-18,40,13,143.601572515801,141.96228756893285,176.15221560935734,177.0263618585863,50,33,0.963855421686747,240,119
2019-06-19,41,10,154.9753293862081,152.929888391343,140.25123375069734,137.83503042473725,50,34,0.7380952380952381,199,71
2019-06-20,8,29,126.75237109142,124.410102542812,131.49350493698216,132.7773600100184,21,50,1.2394366197183098,194,122
2019-06-21,18,21,171.5064973106471,172.19699246845875,98.99533158616369,99.64898080779133,50,50,0.35,135,45
2019-06-24,7,13,166.12501668952953,166.87258922032782,654.9452345196213,659.1400058872398,29,16,1.5777777777777777,173,76
2019-06-25,10,30,129.1701681920703,129.31973019627736,605.2473156801208,617.5638796047965,26,50,1.0921052631578947,228,95
2019-06-26,19,26,286.8043871472335,288.63876074412616,168.95601394089593,169.3706456496207,37,50,0.9770114942528736,270,151
2019-06-27,33,8,93.0781777708413,91.85633698263482,117.82889248412168,116.20829183063344,50,39,0.8651685393258427,207,82
2019-06-28,42,4,112.19714529103354,110.59692987144835,181.85622547035732,178.67973075783382,50,30,0.75,201,72
2019-07-01,9,27,489.164897414027,493.27223254554343,93.89811487047551,94.69431282601589,33,39,1.3472222222222223,267,120
2019-07-02,23,22,142.88616881424005,143.84704555111483,102.8721499574914,103.98158147049723,50,50,0.86,249,122
2019-07-03,18,30,144.66170223379686,144.51038009569106,145.024147805827,143.91495224971277,46,50,0.28125,130,34
2019-07-05,9,7,190.7390687533323,190.80960256760255,154.11650384320902,155.31818899578198,20,14,1.1176470588235294,118,40
2019-07-08,1,16,810.9016059010651,822.1550260080068,76.73998012941806,76.91365406343677,20,20,1.8,241,126
2019-07-09,19,8,212.3181609709517,210.87510554332403,128.8492002740454,127.51078574418646,24,50,1.0945945945945945,266,145
2019-07-10,17,20,1920.457105950091,1880.8978792527685,113.34303882581541,109.61118212872807,36,50,1.1046511627906976,266,155
2019-07-11,21,20,90.30982771541966,90.64194770319175,150.5085044965659,150.1759572439765,50,48,0.9693877551020408,274,148
2019-07-12,38,12,204.75165148565227,202.88308794893095,123.67823078716722,122.56421385908898,50,50,0.63,216,97
2019-07-15,9,38,228.77721327979333,229.90879552666325,117.71472821385284,118.76761244156314,19,50,1.1594202898550725,214,115
2019-07-16,17,25,262.3370346106407,262.4895693117205,120.98618057914834,119.13909999549145,40,50,0.9333333333333333,220,91
2019-07-17,19,29,220.41019440967827,221.1838793751311,154.19552983013978,154.34281339353353,46,45,0.8571428571428571,270,138
2019-07-18,26,16,607.3903895982951,603.4086605276627,109.49523036504252,109.20454508503367,36,50,0.9534883720930233,261,100
2019-07-19,14,27,277.9085861709854,282.6424455740469,385.71190602342267,386.35698008268605,39,50,0.8314606741573034,195,91
2019-07-22,28,12,141.2257524217773,140.47506315153998,1938.7214600882585,1972.7254423386762,50,33,1.0602409638554218,235,100
2019-07-23,35,27,167.48881177327448,166.98762981869433,563.6857511456848,568.3237769839873,50,50,0.95,407,193
2019-07-24,36,10,243.78435293760813,239.40106685866704,71.47119703262362,70.60884422510394,50,50,0.93,356,196
2019-07-25,17,25,140.86323634252417,140.84725102508713,138.76947763456099,139.66772511910912,50,50,0.98,438,231
2019-07-26,28,18,193.758000784284,193.45656502460733,100.81959912512286,104.11011699934046,50,50,0.86,396,155
2019-07-29,24,35,386.9617491213452,391.5978363360617,173.5861489221004,174.75081257110176,50,50,0.88,432,158
2019-07-30,34,12,283.63441505831366,282.3552486583341,140.52101638744523,139.36926016817387,50,50,0.87,495,243
2019-07-31,15,31,133.74896699336617,135.2373252178163,100.7151568715587,101.17325015202508,49,50,0.9494949494949495,577,232
2019-08-01,10,31,102.03643656331947,104.32137130771933,153.05836726409527,153.12636687309833,50,50,0.96,616,345
2019-08-02,7,46,186.76933851410396,189.65635761380915,78.71509673081326,80.60403243834527,50,49,0.9393939393939394,460,264
2019-08-05,23,29,145.79957011047364,145.1692679136375,239.2838584351757,240.19929213171648,50,50,0.95,619,449
2019-08-06,34,31,157.27091061205968,156.6897302487289,417.37027620918235,420.3088712292969,50,50,0.94,439,259
2019-08-07,44,25,243.55858630467034,239.89793693408973,75.2867038292564,74.76388541907764,50,50,0.88,592,360
2019-08-08,30,17,215.1157749790363,210.94018547884738,188.84442967705903,187.1529526824177,40,50,1.0444444444444445,476,273
2019-08-09,3,28,182.08393997383024,185.91792500813943,76.13454967209883,76.69595970002763,50,50,0.96,357,169
2019-08-12,20,39,1909.5578292373377,1916.5155090464045,78.16111079538358,78.59084119552162,50,50,0.68,386,231
2019-08-13,8,39,89.81962870128622,90.62096231623518,151.8615987100469,151.81994662818144,24,50,1.3243243243243243,501,363
2019-08-14,12,40,177.82241675099587,179.57985332057757,118.96610651416525,121.11788140413431,50,50,0.93,476,354
2019-08-15,32,20,204.82048296889135,202.20723252124773,171.43447871762237,170.16208012639714,45,50,0.8526315789473684,336,181
2019-08-16,28,3,158.4131794565555,155.74281985027955,137.49823036879442,134.94595996960823,35,50,1.1058823529411765,355,243
2019-08-19,13,19,154.6585182318916,155.93292525289934,80.61897556442825,80.8372345923298,50,50,0.68,342,172
2019-08-20,33,10,129.66395464075032,129.40474343866518,113.18018682815259,111.28658129670126,50,50,0.72,243,102
2019-08-21,16,22,159.4602041140068,158.81689337450183,134.21173902379968,133.65430292603662,30,50,1.1125,243,99
2019-08-22,15,33,108.55172582847474,108.90654372498341,92.30100255041955,92.9586229616028,50,44,0.925531914893617,283,131
2019-08-23,10,38,138.21895198302596,140.93261763247185,84.67603125875323,85.22345929147849,50,50,0.75,389,260
2019-08-26,26,16,163.95164502496522,162.87027559404908,104.03381955390111,103.50160606731072,36,50,1.0930232558139534,297,152
2019-08-27,11,39,172.20407139168856,175.06903046716178,76.81408666417988,77.68309380077434,50,50,0.95,292,144
2019-08-28,27,5,323.68401539830927,321.06910230641137,140.6323284498957,137.38648470768754,49,50,0.9292929292929293,290,155
2019-08-29,40,18,75.1383067716904,74.34728557625174,173.0315189814666,171.7441832040914,50,50,0.77,303,160
2019-08-30,3,36,101.28081362972907,103.12615880025912,181.19872377897957,182.93539409683956,50,50,0.69,174,81
2019-09-03,16,12,122.53433073910092,121.22668251302099,142.33493521180588,141.80644133907052,24,50,1.2162162162162162,341,211
2019-09-04,28,12,159.47545634916102,157.98071152420587,116.35120670242577,116.63457576460983,50,50,0.97,400,192
2019-09-05,38,23,426.41140632104333,421.3205430158788,127.70116344828098,128.71049542263685,50,50,0.79,457,289
2019-09-06,41,34,178.9926409155702,177.79646520484184,128.93959753486916,130.1447603518115,50,50,0.95,297,145
2019-09-09,22,2,138.27033186204008,139.73771841856313,87.61469092176455,86.73813294459308,50,50,0.97,353,189
2019-09-10,43,22,273.1481640493837,282.7997370915473,155.70382433669207,158.43362910513198,50,50,0.77,346,195
2019-09-11,38,19,152.0427877356474,151.16268601691914,161.8350714489139,162.39353105384677,50,50,0.9,290,164
2019-09-12,22,28,120.56053898228095,120.94611849442823,137.08814403628733,136.69820551368073,50,50,0.9,331,158
2019-09-13,8,24,133.2760736781849,134.8528428991823,116.02557356028277,114.9518581482409,50,50,0.95,295,119
2019-09-16,25,27,399.73288318699,401.49905705807066,133.89155701119654,135.4438301301348,50,50,0.96,336,192
2019-09-17,21,17,278.3911404608327,287.6415387745498,125.07741796758943,124.94868459350177,50,50,0.91,305,183
2019-09-18,16,22,120.73631209100947,120.72691378691563,159.70602308573402,159.75521335511638,50,50,0.75,226,129
2019-09-19,12,34,463.223477551916,461.975209929633,129.98474876327793,130.7437904424838,35,50,1.0941176470588236,218,127
2019-09-20,26,34,487.5199324376096,490.8131948621152,131.07172299166632,132.67897763981762,50,50,0.87,183,101
2019-09-23,33,18,130.59237588834299,130.4379899846478,152.60339920818473,152.50782714291734,50,46,0.9583333333333334,292,150
2019-09-24,9,44,137.7626550437683,139.90730657088503,129.0019867656601,131.2356216990117,50,50,0.8,312,189
2019-09-25,25,21,138.4136806853981,137.25253883294135,164.83170807740274,164.49958425180836,32,50,1.1341463414634145,268,144
2019-09-26,24,36,473.10055686547287,473.7052255123673,138.06999334850897,137.59386884236866,50,50,0.82,282,160
2019-09-27,16,29,194.0393792396915,197.89216886664784,142.75955231100747,143.85333830664803,36,50,0.9651162790697675,248,127
2019-09-30,25,22,321.60961776171007,314.04236344687905,155.98931314069185,154.56013049176485,35,50,0.9411764705882353,274,145
2019-10-01,9,29,111.40304375376655,112.79814427356027,65.11700994668325,67.75899391949753,43,50,0.978494623655914,392,226
2019-10-02,22,38,266.19851277106983,268.78860398944767,106.60287832344777,108.12999095791963,50,50,0.8,414,323
2019-10-03,22,12,129.6954982343636,128.22514048441596,88.68309217482035,87.41578833347151,34,50,1.130952380952381,369,213
2019-10-04,31,14,202.29998172640626,201.49118648377595,126.51389254421734,125.55530486829554,50,50,0.71,237,120
2019-10-07,11,42,234.95833969388048,237.6668087432297,92.40277260694901,93.62801307522305,29,50,1.0253164556962024,285,124
2019-10-08,19,21,125.7972816711559,127.03877698117265,133.64121617152784,131.71763486217475,38,50,0.9431818181818182,404,301
2019-10-09,11,19,161.81726989643258,162.1350232398721,127.06514959677828,126.85550357505636,40,50,1.0888888888888888,283,164
2019-10-10,43,3,199.6063989526843,196.47811177548883,615.6965483429954,602.7596187479768,50,50,0.9,331,211
2019-10-11,23,24,129.87830568277187,129.98097210825554,140.67659477010668,141.12531097115158,50,50,0.86,441,287
2019-10-14,34,22,122.06975835338427,120.93423247176838,130.41325645065518,129.7681123918833,50,48,0.7755102040816326,251,116
2019-10-15,15,16,115.78167959308249,115.97704925329025,124.38380076414566,124.30222972081944,27,50,1.1818181818181819,346,182
2019-10-16,34,16,145.6015921769805,145.19998038332798,92.85364945920469,92.62353413540052,50,50,0.93,297,143
2019-10-17,26,30,290.63579512674045,291.4334827942775,164.6361416144402,165.39910024973594,50,50,0.85,337,161
2019-10-18,36,20,157.33407275215865,157.58856504754087,495.80860374570364,496.20588943672925,50,50,0.86,312,159
2019-10-21,19,21,324.6403560100506,322.78197378777344,207.59343938643912,208.31266119498733,46,50,0.9791666666666666,464,199
2019-10-22,24,17,367.57124103060903,373.4940324056278,125.54528633975974,125.90656383097848,50,50,0.93,328,172
2019-10-23,31,8,266.5942277807692,270.47741918738393,112.85270865574506,111.13703292569723,50,49,0.9494949494949495,469,227
2019-10-24,23,31,58.210202298055414,57.57937497098695,145.86009383394315,145.72912255318835,50,50,0.94,433,259
2019-10-25,38,15,138.88309683194223,136.4360958074784,91.85947799002395,91.38126519702467,50,50,0.93,397,185
2019-10-28,11,20,122.44581102160646,123.96504728404528,114.33854905098575,114.25262187338775,50,50,0.9,456,177
2019-10-29,27,13,189.70963236327015,189.40950222049804,120.5808085190189,118.75447587190318,50,50,0.96,462,187
2019-10-30,26,31,423.20881804487135,421.6640866332992,106.23450784429048,106.75332404399447,50,50,0.91,405,227
2019-10-31,22,22,167.6366246500857,167.35879723194336,58.19884312724113,57.34545909856352,50,50,0.93,391,236
2019-11-01,39,11,214.28172112314513,213.03813213084058,74.57432630505353,73.60250592350924,50,49,0.9292929292929293,374,173
2019-11-04,39,23,189.94082128479252,192.36111131662977,110.6591378331949,112.07790014933234,50,50,0.84,496,238
2019-11-05,18,27,203.75628169833723,206.63899699189196,475.34898286393604,475.7876967491098,50,50,0.98,544,251
2019-11-06,35,21,200.88625288741372,200.36575698718352,133.8205261716086,132.93677750966927,50,50,0.94,466,234
2019-11-07,16,35,1717.151634556526,1752.7927732295618,74.16923426822655,75.13735652858635,50,50,0.95,561,302
2019-11-08,28,29,100.02051421363689,100.32367395598561,56.754594788733954,57.09361649259575,50,50,0.94,374,180
2019-11-11,31,20,121.6929410738596,120.94448787476095,251.53648023025445,250.57776448240858,50,50,0.93,279,135
2019-11-12,10,32,141.83188175722665,142.4532732243936,109.63876988950125,110.08089242075175,50,50,0.91,407,186
2019-11-13,24,25,120.17493914128002,119.98129374594163,65.24473518017501,64.93282929633163,50,50,0.85,367,204
2019-11-14,33,28,135.5495470628999,134.96629619301774,101.16973704393412,102.25500500399902,50,49,0.8787878787878788,326,140
2019-11-15,17,30,122.35219719336098,121.97882912397729,126.52861536695113,126.73956231749803,42,50,0.9565217391304348,334,132
2019-11-18,26,28,195.39903701736623,195.30397628046563,248.7859691533087,249.040735858429,50,50,0.83,353,185
2019-11-19,20,39,182.62529816952608,183.04838125763595,91.6371379033743,92.0808537072537,50,50,0.72,343,196
2019-11-20,21,19,159.1123427057517,159.54379402743822,287.39901699410757,291.2323360044966,50,50,0.93,315,156
2019-11-21,27,17,152.15655739724204,151.8258031822596,154.97556366297292,154.56264075739122,50,50,0.82,291,171
2019-11-22,28,19,87.7257332773107,86.43068191136156,174.37954799190487,173.61695750947686,36,50,0.872093023255814,223,122
2019-11-25,28,15,177.76878875506023,176.48653271788706,147.53189122117493,146.46239806959974,44,50,1.0212765957446808,302,141
2019-11-26,27,27,172.84632875541146,172.1171740634047,158.1507990659798,157.71760702922623,50,50,0.84,317,116
2019-11-27,25,13,284.5911326341311,284.84554105983153,115.11154991108633,114.92163428398496,44,50,0.6595744680851063,242,91
2019-11-29,10,21,158.31348535225456,158.92510930164062,180.9342231916878,182.38461804662697,28,50,0.5897435897435898,198,52
2019-12-02,3,31,44.210971756418175,44.99941854984114,118.80895089690141,121.55376642548762,14,38,1.3846153846153846,298,164
2019-12-03,20,7,606.5495747651262,615.2225876864597,149.13446909263752,146.91385905463966,31,50,1.1358024691358024,328,212
2019-12-04,28,18,158.2295467646114,157.41248167964693,135.79597335683874,134.83726202338974,50,50,0.92,281,158
2019-12-05,42,20,281.43093457312307,276.5584705317194,121.87614817603882,121.98398718626592,50,50,0.9,270,126
2019-12-06,26,20,437.1373223469829,436.1211814652655,537.5934577157835,535.518999671961,50,50,0.93,423,185
