date,SESTM EW,SESTM VW,SESTM EW + bigram,SESTM VW + bigram,LM EW,LM VW,H4 EW,H4 VW
2019-09-20,12.955066696190393,15.471428318345062,16.43042551415014,23.320189425274044,-12.781147157120046,-8.338367125955088,-9.29793064278489,5.781508010151573
2019-09-23,9.616168773354747,14.946421845531995,12.874178658534252,22.632165484754708,-10.288499854573999,-7.946299642934523,-10.736747586842199,6.118475191755947
2019-09-24,9.421572587474945,14.996837908152857,12.468697839992359,24.32367280656295,-9.618276818305759,-7.34331835683375,-9.347621087940952,6.7409627723161085
2019-09-25,9.709707964259417,15.438126693861623,13.262992376082563,24.971604480205535,-11.612115204996055,-8.37792586577546,-8.679171572954214,9.13762507300248
2019-09-26,9.582923617988518,14.81528631472461,12.795469363917483,23.68544551653183,-11.349084082868059,-9.812568836391703,-8.568498319268658,8.13442325448251
2019-09-27,12.468022695817487,17.346021125599837,15.68064203577961,26.25910964271509,-9.767663467613371,-8.998167678890677,-9.049000902630366,7.944276623988711
2019-09-30,13.2282048796279,18.642683120142586,15.486489020487932,25.995854065294505,-10.374554546254153,-9.593295120022532,-10.183397552940159,6.4416453358432655
2019-10-01,12.59712727043278,18.38873595875467,14.899037767399973,25.714779043026994,-11.550467088800472,-10.896044598084938,-11.877776700045603,7.202811317467845
2019-10-02,14.553328817072986,20.730816863659097,17.302981699577934,27.00889604584401,-11.297397632374535,-11.781301993839097,-11.07253280596848,8.031432279059823
2019-10-03,14.376029170750959,21.641980623821098,17.570740082396526,27.49935598266727,-11.219543607663477,-10.845005476189456,-10.764867247030807,7.63558577768685
2019-10-04,15.558042591094818,23.26648007324612,17.49342421561013,27.717272498882295,-12.845178908824442,-11.545147449541235,-13.128292149302567,7.184925662687706
2019-10-07,15.365887217929691,23.754036979007257,17.470542855036282,28.449564131149753,-12.637470783397594,-12.175309138584185,-11.61912092210255,7.32928684626671
2019-10-08,15.878942985544189,23.38792111052237,17.699271364629897,28.022995095642834,-13.334961557636463,-12.077688819163244,-11.491127768809474,7.320921326564392
2019-10-09,16.948328306524722,24.0166097258962,18.662012941080956,28.38464449764853,-12.211913655572069,-12.08930043883319,-11.379300829616124,7.032760673260395
2019-10-10,17.326311928668964,24.694322462400358,18.062301216929253,28.941761445738962,-12.013440355883064,-11.421197826623162,-11.005083845337781,6.982473211846889
2019-10-11,16.82691757352365,22.868622241249074,17.25569607247794,27.215336230560546,-11.243004782300389,-10.887945036372148,-11.748197273878713,7.964157534438765
2019-10-14,12.716546194818946,22.386100073759046,13.79899789457831,26.81085849761985,-10.452442831135247,-9.665233279217606,-11.584789447804527,8.346424082872812
2019-10-15,12.566726069224934,22.39445247067909,13.598546765122284,27.02342630111094,-10.754053298862111,-9.836607001772819,-12.69717728966818,8.440729032802835
2019-10-16,13.02345583059231,23.74844212932056,14.367900257946065,28.366264344419502,-10.775997690110607,-8.347695746025344,-12.285556379177406,9.958501567352961
2019-10-17,13.142391940766608,23.98152170292427,14.348532132850044,28.488384397421996,-11.541276770127133,-7.800288151718085,-12.893983946010676,10.137532316257229
2019-10-18,12.784774587556964,22.760827786730953,13.722990336434023,27.14196722100839,-12.681607175603531,-8.702161763755687,-12.556353327320412,9.456826714800533
2019-10-21,13.386992182958815,22.5359883410038,14.788644911988555,26.775948719115263,-12.388048601683476,-7.462763667096739,-12.455920548704718,10.757453622526295
2019-10-22,12.584313652198317,23.508969975436823,14.381576149176759,27.333138040488425,-12.593750778612488,-8.012861001897113,-13.552630383712295,10.014781046120316
2019-10-23,12.025212211007913,23.432814549573013,13.095611005364932,27.106264536320264,-12.732496260826757,-7.96433851455353,-13.579938816172078,9.711819591028625
2019-10-24,11.366899594477028,21.535346563487643,13.14167766574539,26.524925212412253,-12.140482146491788,-7.922844431207181,-15.202403534569756,9.617604912579674
2019-10-25,10.918144659706916,22.12841301554784,11.83539682725546,27.024499358478206,-13.77313359643903,-7.841854438552677,-16.14054050458397,9.94974913328764
2019-10-28,11.504948891964577,22.19133710891941,12.814658724537157,27.1092787001986,-13.00542369373227,-8.863202736097374,-15.451891074967827,11.049488239400667
2019-10-29,11.962251261392897,22.538825440813476,12.880384888653298,27.611452477849106,-15.086248659065637,-8.631078043909026,-16.35696945281303,12.383881252995522
2019-10-30,11.813018852553148,22.415678550502115,13.75124656728104,27.282738144189832,-15.324536269258607,-8.200555687775287,-15.350351519990566,13.67142881980091
2019-10-31,6.792725806797578,22.645138738108916,7.714691587987398,27.682403041784415,-14.619048649270692,-2.9103867951401985,-9.740647957305146,15.362726287457882
2019-11-01,6.815433655965995,22.898346532220202,7.405834147172595,27.383798636966223,-15.291993827190096,-2.5685194227989006,-10.10924035910253,15.524970387606011
2019-11-04,7.0146865505974185,21.75464936435224,8.470430336072722,27.42069297742844,-15.298903149045376,-3.9654684827410844,-10.819594600561384,15.74869757020785
2019-11-05,5.477452929867048,20.71668442688867,7.71947250412283,26.59389152377787,-14.86070916262457,-2.954417483878639,-7.340893408857189,16.562244904104
2019-11-06,4.972338618656864,20.518593092228045,8.092420298210406,26.178862967295203,-14.225294203544891,-1.5836638881281166,-9.195911127255584,15.884060580380998
2019-11-07,6.400780368363892,20.920049536765124,7.215214198095874,26.270905490043322,-13.630987379031664,-1.3422733130530462,-9.19783966437723,16.08629665301144
2019-11-08,7.319283720155304,21.9995347339244,7.687855083249747,26.884685050966922,-12.182821563046296,-1.9283484294942401,-8.599187073404067,16.64591831435438
2019-11-11,7.665558113715401,23.034992499544153,8.151005476991745,27.451199130807915,-12.151728660307418,-0.27461528016448356,-8.54488747914125,17.850554949562774
2019-11-12,7.363795632962336,21.274714708910004,7.1380058818233225,25.95607395293222,-11.936103828310706,-0.7700216514217774,-8.706088591781281,17.49075619361048
2019-11-13,7.501293085043069,21.638991894265708,7.285262760690964,26.64338065939186,-11.245479782874646,1.9283361399150336,-10.369965794616348,17.771636342451593
2019-11-14,8.107106577019174,22.124687912742015,7.026376373972081,27.073021516108536,-10.763769354134322,1.5987783610555226,-6.918337493257953,18.413084578629654
2019-11-15,8.28703725082955,22.773565239337813,7.452580236542265,27.616718913256705,-9.478194147694568,2.140034016816438,-5.97062648897915,18.16190635120367
2019-11-18,8.426154890039502,23.371140220577963,7.411117482180976,25.962179943858626,-8.452729169286863,1.946944026131271,-5.491684022943523,17.316912827422275
2019-11-19,11.301690631672253,24.616986191545948,9.575457656858527,23.540780590297082,-9.32366281649502,2.502678017392521,-4.8665601024861544,16.476298969464178
2019-11-20,11.265760658050024,25.54982422484905,8.926628087936823,24.631816676851958,-6.376576193259377,3.7165967881617927,-0.8214858844548062,16.765953852128295
2019-11-21,10.60047881404596,25.200531114428877,7.923174314832878,24.465660470047336,-5.888417517450615,3.197061228222538,-1.2668932909560833,16.27148266872928
2019-11-22,8.936467716413981,23.835906468099534,8.139949889083097,23.600760077913716,-6.571728013921277,2.485153381333655,-0.09338063966403115,15.315517378650906
2019-11-25,9.704636254718539,22.99402760332287,8.777181274085313,23.017267926930508,-5.700557320998519,3.511919191345019,0.1453022774320037,15.468157293819464
2019-11-26,9.825398337702707,23.155909233274755,7.913196608999982,23.304744059360836,-5.968484319214903,2.7080967829790383,0.9854911281510013,16.35405011659001
2019-11-27,10.333731481282394,20.585937823240215,8.389819766658272,20.796474617450468,-6.263573721800944,2.4847485386595842,-0.14242093587819304,18.58169374529734
2019-11-29,9.039787626497683,19.415852386901953,7.564219983389483,19.60609206700364,-7.496022921093962,3.9373426683635033,-0.5919389968191792,18.238158680337573
2019-12-02,9.96300356115358,19.21832365074487,8.206734282161007,19.308998405857984,-8.308615330526067,4.04442827856108,0.01827815286598866,18.20459405461783
2019-12-03,8.719790638714349,18.86172654257596,7.053991344658642,18.754336427170482,-9.162533954340738,4.158976181488025,-0.6527950519826641,18.04859401209914
2019-12-04,8.497804106533483,19.48772838848731,6.662663065708796,19.655912673204742,-9.38456801250588,4.165813902495592,0.6836586767698785,18.968964648271907
2019-12-05,7.996620366478801,16.090882048685888,6.394501887134495,19.831876347271283,-10.728310670927396,3.202805736577047,-0.12016572510287898,18.77372777397274
2019-12-06,7.09456672276621,17.441260189358974,5.810785728776493,21.867909855581185,-10.867774901888895,1.8285485986954935,2.943790162147724,19.604299041982845
2019-12-09,6.4133400069987605,17.329396677069692,5.277181387347691,21.839012927226275,-10.96419541499807,1.8365851407897957,3.9222522597770393,19.028335371509193
2019-12-10,5.846836540325056,16.74609244727201,5.696779327247971,21.322658927828527,-11.196589600000536,2.3122241824537793,3.7616298332238745,18.73634410753127
2019-12-11,6.278880723017649,16.619891412267187,5.71851475380535,21.41628061777503,-10.886034010059515,1.6804163282588416,3.906017479370897,18.726856120736628
2019-12-12,3.309186481208454,16.93363779456006,3.4532550353902165,21.89339199931409,-13.12065510884647,2.5302889661974968,3.7296544327741716,18.548935539947642
2019-12-13,3.651112635765563,16.960360473724162,4.608982565017438,21.649575944731716,-12.605602695669619,2.12236625672355,3.6231549952594713,18.443240062884414
2019-12-16,4.658793266642338,17.131105064855635,5.183426168830067,21.773876692202716,-12.302218467988766,2.062439855147439,3.6624823369223165,18.03031666907608
2019-12-17,4.5127659697575035,17.493614622119154,4.8557871246671835,22.25638152825321,-12.501951019766114,2.0851358698462175,3.769599937141991,18.25069611731454
2019-12-18,5.06232670439215,17.65825081508026,4.480175058484399,22.130649567410074,-12.35131100303723,3.456022656335875,4.351345657640654,18.719343740050142
2019-12-19,5.048885186289988,17.327756976118874,4.999118982725465,22.462863752137118,-12.017387476459856,4.369595313504264,4.1303744983351285,18.60541769969212
2019-12-20,4.524416647091502,17.394944754227684,4.8442942458926,22.331742841553705,-11.719315006367701,4.798366583090588,4.048754286564507,18.25192627221705
2019-12-23,4.283661573347008,16.472536058329702,4.98535119970287,22.55530333231365,-11.171535873275138,4.604660043706544,4.243588334415162,18.171361289496325
2019-12-24,3.6811412779387167,16.690583722306265,4.42075644007015,22.611467562814937,-11.576233156191073,3.9699941770906313,5.108065589421422,18.40031480770957
2019-12-26,5.930450184297867,16.606439213160503,6.963901923998773,22.587073180502948,-9.025331193840838,5.50447510388665,6.668155539059904,18.172330299126116
2019-12-27,4.345065241771551,15.970822781005342,5.42569226912971,22.01884523035515,-9.975874976294358,5.2627950561767705,6.612823382050751,17.62013500443095
2019-12-30,2.206971441790816,15.800655094482,3.2537189160720974,21.821367055703817,-10.333505513585935,5.178001395582065,5.450848639215364,17.0740558277793
2019-12-31,2.53274317535906,15.868261878063814,5.010433028016575,22.11775180176532,-14.928663627011012,4.441403658542028,1.5474755070925814,16.268310983909114
2020-01-02,1.820778962921012,15.816670513160098,4.319225005236209,22.066153042464418,-17.843081208843508,5.228769074683502,-4.081735231801574,15.646863181209477
2020-01-03,1.6571776161418146,15.072927740418729,4.232033127652614,21.36309845391156,-19.694132762623887,4.190790325533183,-3.024824732084346,14.512260868707438
2020-01-06,2.2984624523537063,14.826731177721683,4.782631763235448,22.274791735653256,-18.514172296974525,3.3784086462346345,-3.4902770175936424,14.852453069769886
2020-01-07,2.079661838640189,16.815112871274483,4.352648744331121,24.208517912227485,-17.885374826227032,3.7889300136253077,-2.655773855914957,14.15399092723183
2020-01-08,2.9336638043120833,16.917160361852922,5.517514087554716,24.56020884845988,-17.71710080011861,3.7664665590537467,-1.448171877637484,13.74290065812384
2020-01-09,2.4948705163521145,20.060262596042513,5.224354960459055,27.69417110360931,-15.527384606344857,5.760036431072567,-0.9343229413881011,11.378068898511534
2020-01-10,2.6068511169443713,21.33402412689665,5.3124790030158495,27.84554697775165,-15.16816917771712,6.307689120466995,-0.28975631539158103,11.693428907724957
2020-01-13,4.279941190793063,22.22477010727743,7.018130612633219,28.65659686040419,-12.709939611845474,6.480863181986909,1.9017278654290286,13.452959977665193
2020-01-14,4.222438265499868,22.68408071634801,7.624436781442053,29.23452015428773,-8.508188201661362,7.263109088720547,4.096610976196572,13.83100992130339
2020-01-15,1.7236896750784825,21.608120828712064,5.101685796777794,28.12936890340979,-8.986127113328516,7.177447546841824,5.975092778373131,14.210051330468335
2020-01-16,1.6961057652125233,22.28713793673398,5.181380717712433,28.3995517258563,-9.95061615824216,5.730450331039608,5.457903085052303,14.61532450938291
2020-01-17,1.065216705151772,22.238305229057907,4.942337692824192,28.738407289468537,-9.399697374230643,5.4590415303346,6.199412863594364,14.580643046337705
2020-01-21,1.2889656424764193,21.916362584671525,5.126970254232196,28.6105742376701,-9.775078493997494,6.141376119133175,6.421370460565506,11.475267430773567
2020-01-22,2.4215094855640116,22.88160261380301,7.380481022984736,29.76521032582571,-8.963404810944498,6.20653037641101,7.629706460893624,12.030829377648173
2020-01-23,3.7933408298604006,23.860747793032726,6.82767746982748,31.218592003494738,-8.906816204779757,8.334888932506685,8.82149466413772,12.987799497664481
2020-01-24,4.2052114914502265,24.182244326311153,6.86744705584426,31.225311066650335,-9.415497374268346,9.133048790089743,8.021294469797688,13.183469174942363
2020-01-27,4.161925537311203,24.75403377064109,6.401543661679956,31.7747885363056,-10.979441280629517,10.435590654146253,6.898610095210597,15.203703056197119
2020-01-28,4.9525811104952115,25.040854033481104,7.969052985806221,31.613894897794893,-10.2056490820415,10.9099717379739,7.40873302911578,15.81151893701859
2020-01-29,4.127833603246332,24.908018239724157,6.804234428575738,31.09393946710359,-11.834112826515357,10.822104823398318,6.635722251537865,16.24181813873905
2020-01-30,5.00099710577465,26.27442541422082,6.86115637347944,32.47189088799487,-11.743810562170571,12.05474427871277,8.291001768006778,16.291254661698755
2020-01-31,4.73369936861085,27.62344314453224,7.674074529423802,33.47685981240484,-11.409512483132474,11.805660309943725,7.216372333049911,14.076310702680475
2020-02-03,5.166470051697428,26.85948551970122,7.740161192651949,33.32900932856718,-11.263371159343919,12.524249408858159,8.545434237924262,13.810829461501811
2020-02-04,3.4529792345729478,26.286817573993172,5.9836856028732335,31.590441799188607,-10.646476761942388,12.591467141566573,8.208115197084807,12.189114430559176
2020-02-05,2.137514632977902,25.367315099105742,5.089052979023025,31.68618105789233,-11.27710810369027,11.670724390660911,7.930759642754021,11.044671008369658
2020-02-06,-0.29348473729304825,22.598588996390266,3.5315078462361913,30.079924190809958,-11.536092588870469,11.429129598329588,8.070934216911162,10.264614167860712
2020-02-07,0.5688315386216546,20.757629191739003,4.507820737501618,29.2493551907671,-10.752422867230091,10.685494635677548,8.444023022361916,11.020580486174598
2020-02-10,0.9890568032075019,20.923417862233475,4.542210574870091,29.599375480785184,-9.773086658569264,10.882790641140291,8.450054182285818,11.41989242460009
2020-02-11,0.5508498245208404,19.87637063022204,4.399901426778095,28.683724484905998,-11.346739650836684,12.710182659707387,5.836737900171453,10.310880975067004
2020-02-12,-1.29163332055919,20.338025358169013,3.06625777363869,28.447396837164828,-11.858044512489888,13.992609734625688,5.809837608764578,8.210087571185085
2020-02-13,-1.2327121433938575,21.13793713450801,3.9130529046816243,29.117210935731364,-12.045595165120165,14.168720036283277,5.386349094811154,9.220585376080294
2020-02-14,-0.7971115059261995,21.689100522505044,4.422482507178365,29.5621604340508,-10.930007051526355,14.217390636427588,5.485914910423541,9.25730876728513
2020-02-18,-0.14131308212308025,21.899535346632003,4.568811861198656,29.825792632090064,-11.6346953786158,14.739863854423744,7.140886951282735,10.581573678164169
2020-02-19,-0.16249144301987942,21.67954312387573,3.8844142614382475,29.281010255969438,-11.113089019268735,15.51434778031345,7.428784886474878,10.744722149391615
2020-02-20,-0.6275491048563855,21.712376321740777,3.5982052317994304,29.405198484658367,-11.19788298480218,15.95450002798427,6.729474570579861,10.798791720423868
2020-02-21,-1.1563672031406698,21.40092242990157,3.4173841432394534,28.161064286248884,-13.526524748043933,15.22602224047751,6.271541427100788,10.330647816179424
2020-02-24,-0.8569858112595214,18.148251783987302,4.083634002814835,24.403556578194408,-13.107347512269563,14.329502686296403,7.804176277572764,7.723388131982391
2020-02-25,-0.6787345713793275,18.831355297432577,4.470431546917491,24.44122349741555,-12.08993814972008,14.699737419941414,8.098656994714567,9.690187308128
2020-02-26,-0.49274306215523966,20.401522068781613,4.9816963513867805,26.284886003775508,-11.119308855108084,15.85957048158967,9.06162714762031,9.850009558319448
2020-02-27,1.9324009974806988,20.239068753638506,6.50526533192134,28.286488847461715,-4.01641380114871,16.513915595491422,7.947390991980999,10.301532464504554
2020-02-28,14.325154193423689,18.573869450408345,19.38106370146377,28.768898280708203,-4.878703165983428,16.876569834877426,9.757762021118669,11.617876810022715
2020-03-02,12.851870697040663,18.577618406071753,16.36462233571919,25.17614594334905,-5.010414508178906,14.49196646158604,7.538525871561716,12.8637387277983
2020-03-03,9.594753571917538,18.568112567382304,12.197444871505331,24.6767524748109,-5.678892316109186,13.058245671383842,9.88527998102317,13.735086382695252
2020-03-04,12.025119766777964,19.737624218347673,13.795044332987052,25.464891465839568,-7.3368915150732406,10.492319007336508,11.32700871701895,15.303203827840333
2020-03-05,13.737509788210325,21.345958694085326,15.936850757868715,26.127379530110417,-5.14803949834447,11.443906687528338,11.029349088228381,15.694322320941398
2020-03-06,15.376137432846637,21.352668071390394,20.08815703646211,28.306313835956754,-2.502676732144128,13.324257137733673,13.817209244307548,18.68037846246507
2020-03-09,20.721912220549488,21.185412594571577,30.421290568477765,35.8996635485783,-1.7526642165420012,10.73568462154029,6.442825956505349,9.190767034425207
2020-03-10,21.70578815473649,21.010416025113777,29.174503410145025,35.66259888580727,-3.784304103752597,10.091617059889327,8.35606754802376,9.925556059855857
2020-03-11,17.80919647944418,17.57739678273616,26.70388863858848,35.50759679013408,-1.711199969586779,9.889543191732589,6.691158691805183,9.384866680499128
2020-03-12,15.613940859357461,14.133724241749125,27.729933763688553,31.74943379952203,-1.195467265866789,11.182867780159453,7.294648461964669,8.005787001285798
2020-03-13,19.37628299085739,5.188965222701845,30.034028497628523,38.33555031361306,-8.281870482945589,12.700048067057585,6.234945069587003,11.705111557223399
2020-03-16,16.75847811245781,13.231299188123199,30.228068233924756,40.392870579101185,-8.672897044949124,-7.231892858473413,0.6992125169031506,23.925396965422387
2020-03-17,19.144654040532632,17.318732974960408,30.57834285543002,42.11653456028696,-11.239867476761086,-8.815420470697417,3.739384748196285,23.146161552078322
2020-03-18,20.557544088774392,13.47829940327603,40.886202474761205,44.69807338564114,-13.854939524989959,-9.98767778730877,9.804977765705226,29.535390857853056
2020-03-19,16.600241721666187,15.978469449564836,38.51710287574267,47.93810152526787,-5.794682198059315,-6.021114589524499,15.652067202315337,38.16101129603883
2020-03-20,20.174258015709334,11.226033302502133,48.110277382952745,47.931498726398424,-0.507570695966187,-4.870459494389367,19.401894199278033,37.330047139058806
2020-03-23,19.11059988963455,8.69150925513188,48.73906203722254,45.91783290625433,1.2863715010210366,-5.23127739381475,18.91521526567549,35.960594621875245
2020-03-24,23.331815449969923,20.586920424351202,50.41406237936415,52.17954008773831,4.236408416678245,1.1127874009013703,20.27573454263345,35.89050112719499
2020-03-25,21.956917295130648,21.93913030945552,48.18027671622719,48.34421741965104,2.856382783761756,0.6478394737079729,16.13380673712588,37.301841689709434
2020-03-26,22.57568163597729,20.74227874031798,51.29173012114153,48.3683557603994,5.9117379981651865,1.981740923803487,11.651357848709218,35.62366940687596
2020-03-27,23.639121675251232,21.093616766899324,52.15937042153844,47.974728781394,5.035435481697193,1.2497892062514397,10.347585510981885,35.765671710727965
2020-03-30,25.753347044271678,22.893544430840397,54.28109001414302,49.675381858113106,6.626359917973369,1.7495126247402748,12.301878139905217,35.245806492201886
2020-03-31,24.548954879953815,18.06283424086807,52.27399633923929,44.452747732368536,8.351697333301345,-1.8377282813577287,13.635208379608454,34.46724936638957
2020-04-01,24.42444928844437,20.039762192058184,53.111934474042634,46.529984079965125,8.645816373563795,-1.2037333999538418,15.75815056677778,35.80760217099488
2020-04-02,26.158566087765873,20.46088894065401,56.96143967111863,46.05074034326907,9.937442641173298,-5.0584959265981,16.828774528336137,36.59144875924405
2020-04-03,25.9371069261359,22.469220086030543,57.527145686435944,49.037481710916985,10.41206742912869,-5.926339609560799,13.35220036037611,30.534258728647746
2020-04-06,26.18494532139211,20.085214964946307,57.0474239199824,46.98281247476438,11.679050365060185,-6.374337480332241,13.333333221179036,31.147582915663204
2020-04-07,26.779980893355436,14.787135456829963,57.3319962558815,41.502761526834945,11.108669639603985,-9.107908074555546,14.88098190059241,30.596666748114583
2020-04-08,28.063598822124465,12.655069041782262,59.378587072268665,39.61796513131043,11.172203782665077,-9.156075002269706,14.338463960836151,30.855779522559246
2020-04-09,31.179803762749565,13.592769927487346,61.125219319120596,39.636439998107306,12.807473992505647,-8.43941678651065,15.171514207950231,29.85418892384977
2020-04-13,37.962809367512115,16.641178517514607,66.8328190507034,41.251974524917955,14.432866811986846,-9.81727389333347,18.05639225113372,30.36581013024065
2020-04-14,39.89645019593343,17.16357770605431,68.63488065321654,42.56488899194261,15.555542402771794,-10.985113119572105,22.23407394287551,30.873327886705486
2020-04-15,40.89488722544662,19.669080317521942,69.44005959875896,44.45742675540441,18.615247529359582,-8.719225455065438,23.71343096294309,32.718752258317465
2020-04-16,42.833645080997144,21.311168235042622,71.34150266064015,46.37404999250755,19.126157594318933,-8.773552901035854,25.643434700411078,33.848161487359754
2020-04-17,36.74200027266794,20.911502982913174,69.2631191069847,46.01464097849613,18.476794444323563,-9.511988416535825,23.90731882249171,34.6082434543072
2020-04-20,37.124955841200915,20.32915524701242,69.13797684492783,46.25329972741717,19.640314326606923,-8.764084003462553,25.258927179906397,35.93464928251747
2020-04-21,38.76721871037104,19.562066190917466,70.01543203048021,44.48182079729055,18.41503239151299,-8.33271085510009,24.68946145732903,36.76574795111938
2020-04-22,37.78120465457944,19.271910701955715,69.80382393921784,43.9037556266072,17.372305915909543,-10.034520553096938,23.785452033919707,35.39731802318802
2020-04-23,38.81760006577418,20.52386747521129,70.16923308164861,44.39046368344872,22.83117164517637,-9.92352078129783,28.31132545558542,35.49153659153203
2020-04-24,36.815177431044354,20.79276698721784,68.42682503707904,45.32081604793528,21.466433268004273,-10.236527191576167,29.0624118919117,35.74326533771481
2020-04-27,38.59919838472541,19.50132332455613,70.83131002838469,45.19551479165736,21.613827741150367,-11.129153349223023,29.13379181874065,35.85201853086638
2020-04-28,36.76516116816438,17.19596568679908,68.25190194014708,42.12630067302209,22.009866808135953,-12.64149427934358,32.4382120853315,38.522855600807354
2020-04-29,34.973191506294796,14.930995666203259,66.12970750488097,40.84106586985517,24.33305731025396,-10.82630863807401,35.17114572520472,40.01786309680889
2020-04-30,33.56986867554604,15.680514124999434,67.03166498758533,43.78131477368988,24.672860358693647,-9.744787540255382,35.12386399883839,38.66241126720429
2020-05-01,34.156665919186715,14.827894037825635,67.02084200649445,43.882285397523454,23.46921933139212,-10.146945706837911,34.18088321066484,38.832319348527164
2020-05-04,36.35022122644366,18.42638752642472,68.5190514616932,46.32864349034503,24.44801655022649,-7.480744903021456,35.179649735244205,40.61057787467476
2020-05-05,36.50086103625864,18.697055258270623,67.72466024594624,49.43619309451025,24.27371816598273,-7.839944755452244,34.84282860486579,40.72998205885527
2020-05-06,35.529668607757486,17.624297363020652,66.41400590380363,48.270866937903385,24.868988551693562,-7.710407616389908,35.967153320040715,43.05832050916985
2020-05-07,34.989853135106515,16.36064627832449,66.32212362598871,47.55054263036578,26.212275548323472,-7.120102962071153,34.94427651439691,41.263322077770184
2020-05-08,34.40280464816291,16.613961895471697,65.600952582404,47.94638412095098,24.972290842055177,-7.616046846647455,35.225732986402406,41.82261770447294
2020-05-11,34.218061512432755,16.349095386863205,65.24119057792909,47.835469910548326,25.113104357188103,-6.847380723515539,35.65592939647194,41.218497515966504
2020-05-12,35.13266423392662,17.286073794990322,67.64312096651518,48.029415057071446,26.973674304647975,-7.2779217778026455,34.79815758152813,40.679710861161475
2020-05-13,35.901326663128295,18.58491350759463,68.6087516089114,49.1090388807206,26.4127437027445,-7.829085561077482,32.88626220806326,40.752450010207646
2020-05-14,37.77152357841726,19.149509698511952,70.21325481733385,49.200768891794446,28.60179581780275,-7.43710364713065,34.730842912735724,41.12186804344297
2020-05-15,36.99341661301988,18.55162463823451,68.54818904019957,48.376095908318526,26.08785931991551,-7.739334290200794,35.02293942951298,41.02762573913363
2020-05-18,35.952530144733714,18.709448830652235,68.45968413486567,48.186709578644496,26.933698285184338,-4.007660622857369,35.60476609758141,42.7399084033678
2020-05-19,32.977768533831885,18.272146647429306,65.38013983619247,47.231137650734674,27.69202303809245,-4.590840977024167,35.47102558208649,41.782693109078274
2020-05-20,33.74466148457465,18.249320725416194,66.79989584101492,46.94701380204235,27.85559797675829,-3.5807632106465648,35.509140341057496,41.13662109072539
2020-05-21,33.00161404282421,18.918017831013735,66.68959050635421,47.784310470026185,28.813527325022893,-1.3526673402381506,37.040897225710545,40.85193902482111
2020-05-22,32.83701200591156,19.140876483447478,67.1267652622905,47.97332503892353,28.244847231805814,0.7668577621437654,37.98297794677911,42.362781070653504
2020-05-26,32.64697841111675,20.419037775690747,67.23618949940183,48.41635448863437,29.308360996800953,3.2342838665445184,37.97816298150053,42.876426897193554
2020-05-27,30.17327988925313,20.236101566281555,64.78880487578823,47.97010427256193,29.581242633756865,2.156462892522632,39.3444254042679,43.46531679259375
2020-05-28,28.876052614686117,21.08117432233311,64.55829023147305,50.14699333720254,30.570514830497086,4.1473769754500305,40.25361206248545,45.20240305604878
2020-05-29,26.527792490621945,19.312744547899385,61.68352375604837,48.353548802672044,31.361334046333017,3.179373880902623,40.719993417388835,46.39920012100704
2020-06-01,25.70710788331504,18.65486068216258,61.10461879857554,47.68758451142702,33.01076616498973,3.549349424261479,41.178154189222504,45.68446807611149
2020-06-02,25.84204147961735,17.342534339711513,61.80453894239045,46.80091488666177,30.920116025745997,-0.301875957259911,40.98297022390893,44.91862550507762
2020-06-03,24.12467429118449,14.358846934673346,60.022165241869004,45.22260118880714,32.74342929396461,2.483368898236683,42.9385168733477,47.03755404749847
2020-06-04,23.995035871714098,14.68135354805072,60.1542011977705,45.66614437589455,32.84919186597569,3.2982401476504735,41.81370297223893,47.53093176373063
2020-06-05,19.63840344870586,11.75810211363388,58.594758096438696,45.090753942813635,31.03989714933918,-1.8745688351107064,39.218147173897876,43.4241709261665
2020-06-08,17.088534767034798,9.404531289790791,56.88219640357819,43.19683988700096,25.091696638224505,-2.2674007035127666,46.059007167769614,43.83881871873502
