DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2020-03-17,10141.594013069363,10000.0,9325.044886754422,10000.0,50,50,0.99,477,477
2020-03-18,9492.07897434254,10000.0,9740.45475956075,10000.0,50,50,0.97,1038,1038
2020-03-19,11064.042214374356,10000.0,10579.595929181805,10000.0,50,50,0.97,490,490
2020-03-20,9761.40595379234,10000.0,9538.717482233564,10000.0,50,50,0.94,900,900
2020-03-23,10334.339957666436,10000.0,10463.715053166934,10000.0,50,50,0.92,425,425
2020-03-24,10689.163148660291,10000.0,10524.307351602332,10000.0,50,50,0.91,385,385
2020-03-25,10497.48991342252,10000.0,10195.86063284894,10000.0,50,50,0.93,553,553
2020-03-26,10076.312272543584,10000.0,9880.846694379326,10000.0,50,50,0.96,456,456
2020-03-27,9813.6304269675,10000.0,9834.834438019872,10000.0,50,50,0.94,495,495
2020-03-30,10308.007804098075,10000.0,9967.09470431491,10000.0,50,50,0.96,558,558
2020-03-31,9984.552896908492,10000.0,9434.890309843211,10000.0,50,50,0.92,485,485
2020-04-01,9800.641583744084,10000.0,9671.754085018198,10000.0,50,50,0.95,386,386
2020-04-02,10194.402547928075,10000.0,10319.92218363927,10000.0,50,50,0.95,547,547
2020-04-03,10356.523747197363,10000.0,10211.414933948045,10000.0,50,50,0.95,541,541
2020-04-06,10758.94140038374,10000.0,10962.807009800226,10000.0,50,50,0.97,451,451
2020-04-07,9769.317920713012,10000.0,9890.03947619387,10000.0,50,50,0.94,518,518
2020-04-08,10711.645517786483,10000.0,10861.92957136298,10000.0,50,50,0.99,589,589
2020-04-09,10171.654778486223,10000.0,10001.564761560967,10000.0,50,50,0.91,493,493
2020-04-13,10113.062711581688,10000.0,9774.145879359825,10000.0,50,50,1.0,615,615
2020-04-14,9855.02294838574,10000.0,9524.328345987386,10000.0,50,50,0.99,497,497
2020-04-15,10127.27135585232,10000.0,9916.324659089043,10000.0,50,50,0.94,534,534
2020-04-16,10185.948194679198,10000.0,10029.213142713852,10000.0,50,50,0.98,492,492
2020-04-17,10124.224884934936,10000.0,9781.356957995422,10000.0,50,50,0.99,383,383
2020-04-20,10052.999181838915,10000.0,9611.085164226508,10000.0,50,50,0.98,504,504
2020-04-21,10652.508211833923,10000.0,9976.951998381839,10000.0,50,50,0.99,426,426
2020-04-22,10228.641402087565,10000.0,9876.308996108357,10000.0,50,50,0.93,407,407
2020-04-23,10243.473735404292,10000.0,10038.840271641066,10000.0,50,50,0.95,431,431
2020-04-24,10232.943567197795,10000.0,9960.579478671869,10000.0,50,50,0.94,513,513
2020-04-27,10962.054055696999,10000.0,10322.715061434137,10000.0,50,50,0.95,500,500
2020-04-28,10203.331027448992,10000.0,10200.915214355251,10000.0,50,50,0.98,641,641
2020-04-29,10331.43654320873,10000.0,9916.636926303356,10000.0,50,50,0.96,631,631
2020-04-30,9681.54919450987,10000.0,9553.612141213955,10000.000000000007,50,49,0.9797979797979798,568,568
2020-05-01,9793.403930785875,10000.0,9575.952670519793,10000.0,50,50,0.91,443,443
2020-05-04,10462.07896710001,10000.0,10166.695309160388,10000.0,50,50,0.96,567,567
2020-05-05,10104.48604225958,10000.0,9652.867324657565,10000.0,50,50,0.95,558,558
2020-05-06,10139.199696640371,10000.0,9746.87388399156,10000.0,50,50,0.98,594,594
2020-05-07,10427.973303968696,10000.0,10186.116790787366,10000.0,50,50,0.98,542,542
2020-05-08,10086.792132242892,10000.0,10033.978019916533,10000.0,50,50,0.93,470,470
2020-05-11,10511.177743911272,10000.0,10091.931648450529,10000.0,50,50,0.88,382,382
2020-05-12,9836.118355291643,10000.0,9495.117839921671,10000.0,50,50,0.9,560,560
2020-05-13,9380.399745285229,10000.0,9280.668657050363,10000.0,50,50,0.94,471,471
2020-05-14,10528.189639459399,10000.0,9918.31178020643,10000.0,50,50,0.95,424,424
2020-05-15,10750.526644350792,10000.0,10683.37862863297,10000.0,50,50,0.96,526,526
2020-05-18,10272.581050894218,10000.0,10240.044591271304,10000.0,50,50,0.95,334,334
2020-05-19,10223.784018594743,10000.0,10129.96230581243,10000.0,50,50,0.89,385,385
2020-05-20,10148.585551457913,10000.0,10032.123884968236,10000.0,50,50,0.88,223,223
2020-05-21,10163.018108780996,10000.0,9790.447693298722,10000.0,50,50,0.77,295,295
2020-05-22,10628.432207980322,10000.0,10372.332063761509,10000.0,50,50,0.93,592,592
2020-05-26,10415.611128272027,10000.0,9972.603410943391,10000.0,50,50,0.93,383,383
2020-05-27,10202.474739507208,10000.0,10117.064648171188,10000.0,50,50,0.9,329,329
2020-05-28,9848.933742967753,10000.0,9474.769674376063,10000.0,50,50,0.97,297,297
2020-05-29,10163.480894027378,10000.0,10389.377488577507,10000.0,50,50,0.93,360,360
2020-06-01,10558.843398484047,10000.0,10159.919334234835,10000.0,50,50,0.8,313,313
2020-06-02,10453.068653819359,10000.0,10307.133759162156,10000.0,50,50,0.96,517,517
2020-06-03,10286.025064591711,10000.0,10136.228509144743,10000.0,50,50,0.95,372,372
2020-06-04,11246.833904592322,10000.0,10867.505787580883,10000.0,50,50,0.94,671,671
2020-06-05,10574.815515671697,10000.0,10128.194580349731,10000.0,50,50,0.94,456,456
