DATE,EARNING LONG,INVESTMENT LONG,EARNING SHORT,INVESTMENT SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2020-03-17,9533.025400266428,10000.0,9252.241982955722,10000.0,50,50,0.88,477,477
2020-03-18,9304.283302281607,10000.0,9650.723644919477,10000.0,50,50,0.91,1038,1038
2020-03-19,11107.67595970787,10000.0,10983.21941265847,10000.0,50,50,0.9,490,490
2020-03-20,9762.586437530232,10000.0,9581.843926011528,10000.0,50,50,0.94,900,900
2020-03-23,10658.151591246818,10000.0,10017.934218092314,10000.0,50,50,0.96,425,425
2020-03-24,10769.50361114559,10000.0,10736.429707464129,10000.0,50,50,0.93,385,385
2020-03-25,10425.78741230012,10000.0,10165.29303927947,10000.0,50,50,0.93,553,553
2020-03-26,10024.819139682968,10000.0,10279.618377744302,10000.0,50,50,0.98,456,456
2020-03-27,9903.253773890872,10000.0,9792.524801466121,10000.0,50,50,0.92,495,495
2020-03-30,10241.03578572561,10000.0,10193.81193008795,10000.0,50,50,0.92,558,558
2020-03-31,9495.793633054669,10000.0,9306.491937858125,10000.0,50,50,0.93,485,485
2020-04-01,9813.282258017134,10000.0,10091.82425531547,10000.0,50,50,0.86,386,386
2020-04-02,10141.645229733667,10000.0,10192.228344597317,10000.0,50,50,0.93,547,547
2020-04-03,10317.732334271466,10000.0,10308.87930673395,10000.0,50,50,0.93,541,541
2020-04-06,11073.494435470411,10000.0,11124.508785837565,10000.0,50,50,0.93,451,451
2020-04-07,10022.674050662896,10000.0,9840.920685896013,10000.0,50,50,0.89,518,518
2020-04-08,10934.672800699596,10000.0,10958.422595564858,10000.0,50,50,0.92,589,589
2020-04-09,10308.185423780073,10000.0,10919.290894461446,10000.0,50,50,0.9,493,493
2020-04-13,10497.855395169789,10000.0,9844.217897589071,10000.0,50,50,0.98,615,615
2020-04-14,9821.143033009972,10000.0,9347.070935528976,10000.0,50,50,0.94,497,497
2020-04-15,13110.30975945499,10000.0,9895.547813738036,10000.0,50,50,0.9,534,534
2020-04-16,10129.704281431157,10000.0,10319.813017479599,10000.0,50,50,0.93,492,492
2020-04-17,10081.209301178771,10000.0,9991.296142480569,10000.0,50,50,0.93,383,383
2020-04-20,10142.309721826347,10000.0,9654.09621600604,10000.0,50,50,0.93,504,504
2020-04-21,10341.371440163568,10000.0,10099.245730582747,10000.0,50,50,0.94,426,426
2020-04-22,10192.995523703847,10000.0,9981.082869822503,10000.0,50,50,0.72,407,407
2020-04-23,10256.345070888281,10000.0,10701.449713983337,10000.0,50,50,0.91,431,431
2020-04-24,10156.498982208746,10000.0,10145.505335157883,10000.0,50,50,0.9,513,513
2020-04-27,10689.663901370108,10000.0,10395.751240131976,10000.0,50,50,0.81,500,500
2020-04-28,10192.111235067669,10000.0,10345.68153185928,10000.0,50,50,0.94,641,641
2020-04-29,10269.400281355507,10000.0,10506.811987512892,10000.0,50,50,0.94,631,631
2020-04-30,9761.308535086417,10000.0,9499.042888852635,10000.0,50,50,0.93,568,568
2020-05-01,9839.111351240408,10000.0,9800.671580149043,10000.0,50,50,0.86,443,443
2020-05-04,10387.170496580544,10000.0,10750.020152320565,10000.0,50,50,0.87,567,567
2020-05-05,9972.388650805973,10000.0,10006.174609270216,10000.0,50,50,0.85,558,558
2020-05-06,9973.652694021052,10000.0,10106.169582622693,10000.0,50,50,0.88,594,594
2020-05-07,10327.370364255075,10000.0,10204.654174028763,10000.0,50,50,0.86,542,542
2020-05-08,10103.338126247738,10000.0,9969.405830012902,10000.0,50,50,0.95,470,470
2020-05-11,10105.140323840751,10000.0,10989.841469391291,10000.0,50,50,0.9,382,382
2020-05-12,9633.382166988637,10000.0,9661.39429693708,10000.0,50,50,0.91,560,560
2020-05-13,9607.315891305441,10000.0,9249.53015547924,10000.0,50,50,0.91,471,471
2020-05-14,10429.514615589327,10000.0,9988.080829518653,10000.0,50,50,0.94,424,424
2020-05-15,10561.12075354448,10000.0,10544.76177105442,10000.0,50,50,0.89,526,526
2020-05-18,10276.72589329382,10000.0,10330.374063177016,10000.0,50,50,0.87,334,334
2020-05-19,10161.334341247015,10000.0,10242.136366667304,10000.0,50,50,0.9,385,385
2020-05-20,10415.496395355785,10000.0,10193.756585471514,10000.0,50,50,0.86,223,223
2020-05-21,10001.948249907126,10000.0,9973.153187520042,10000.0,50,50,0.71,295,295
2020-05-22,10431.100001341676,10000.0,10378.622868902568,10000.0,50,50,0.87,592,592
2020-05-26,10158.238976171988,10000.0,10085.352676973642,10000.0,50,50,0.9,383,383
2020-05-27,10195.530153131904,10000.0,10119.448107867835,10000.0,50,50,0.8,329,329
2020-05-28,9878.53965403511,10000.0,9711.9065684841,10000.0,50,50,0.88,297,297
2020-05-29,10239.714506501148,10000.0,10051.72961300245,10000.0,50,50,0.92,360,360
2020-06-01,10576.93684102295,10000.0,10253.089578206827,10000.0,50,50,0.83,313,313
2020-06-02,10320.743248082461,10000.0,10306.127067054114,10000.0,50,50,0.9,517,517
2020-06-03,10248.976612786699,10000.0,10348.353877974838,10000.0,50,50,0.85,372,372
2020-06-04,11142.489866345597,10000.0,10810.251365400276,10000.0,50,50,0.86,671,671
2020-06-05,10136.468672276798,10000.0,10634.31148300044,10000.0,50,50,0.81,456,456
