DATE,investment long,earning long,investment short,earning short,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2019-07-23,9999.999999999998,9920.607850916924,10000.0,9927.7290723048,46,46,0.0,270,270
2019-07-24,10000.0,10078.456108134307,9999.999999999995,9965.180061244686,39,43,0.0,409,409
2019-07-25,10000.0,10565.848462279084,10000.000000000002,9974.56465954023,34,49,0.0,410,410
2019-07-26,10000.0,9922.847231332371,9999.999999999998,10133.141443682383,38,48,0.0,345,345
2019-07-29,10000.0,9918.453046836,10000.0,9893.784120838198,36,46,0.0,438,438
2019-07-30,9999.999999999998,9975.05138095146,9999.999999999998,10022.391083215929,45,50,0.0,427,427
2019-07-31,10000.0,9890.729579916711,10000.000000000002,9948.398895113844,35,48,0.0,487,487
2019-08-01,10000.000000000005,9748.133237421418,10000.000000000002,9644.185566454447,32,48,0.0,595,595
2019-08-02,10000.000000000004,9837.34919067315,9999.999999999998,9783.67923659015,41,47,0.0,517,517
2019-08-05,10000.000000000004,9941.61150111943,9999.999999999998,9975.570327831829,34,46,0.0,500,500
2019-08-06,9999.999999999998,9916.498752861331,9999.999999999998,9750.629541315648,35,47,0.0,603,603
2019-08-07,10000.000000000004,10183.162872957493,10000.0,10004.720875758057,45,44,0.0,431,431
2019-08-08,10000.0,10015.06238176707,10000.000000000002,10079.294084556246,36,48,0.0,578,578
2019-08-09,10000.000000000004,9897.071770068442,10000.0,9919.647702688666,29,50,0.0,418,418
2019-08-12,10000.000000000007,9943.083624143537,10000.0,10103.883010792108,46,44,0.0,349,349
2019-08-13,9999.999999999996,9946.106972907317,9999.999999999998,9976.353369923989,37,47,0.0,389,389
2019-08-14,10000.000000000002,9853.409338070836,10000.000000000004,9903.417519830318,37,50,0.0,525,525
2019-08-15,9999.999999999998,10029.193682001467,10000.0,9989.227459392032,33,48,0.0,383,383
2019-08-16,9999.999999999998,10214.735179228137,10000.0,10141.815216309418,35,49,0.0,312,312
2019-08-19,10000.000000000005,10085.674625593045,9999.999999999995,9884.452759885638,33,48,0.0,344,344
2019-08-20,10000.000000000007,10028.861270574787,9999.999999999996,10018.145530996324,46,46,0.0,353,353
2019-08-21,10000.0,10043.980627343622,10000.000000000004,10043.330792522149,36,48,0.0,228,228
2019-08-22,10000.0,9911.599674444524,9999.999999999993,9786.413785112683,46,48,0.0,244,244
2019-08-23,10000.000000000005,9908.071765095388,9999.999999999998,9894.705059426324,35,48,0.0,329,329
2019-08-26,9999.999999999998,10076.614877750002,9999.999999999998,9940.902864025762,45,49,0.0,322,322
2019-08-27,9999.999999999998,9881.977254662703,9999.999999999998,9909.69568938172,47,49,0.0,304,304
2019-08-28,9999.999999999996,10194.673602547402,9999.999999999996,10200.20290717615,33,41,0.0,284,284
2019-08-29,10000.000000000004,10003.609081977205,9999.999999999998,10085.324634349336,36,49,0.0,338,338
2019-08-30,9999.999999999998,9913.470481045677,10000.000000000007,9933.870459523763,33,45,0.0,190,190
2019-09-03,9999.999999999998,10029.681966835824,10000.000000000002,10045.046510515002,35,44,0.0,263,263
2019-09-04,10000.000000000002,10086.875609032051,10000.000000000007,10042.067686181284,35,47,0.0,331,331
2019-09-05,9999.999999999998,10066.314361519542,10000.000000000004,10096.102856437923,47,45,0.0,413,413
2019-09-06,10000.000000000004,9974.353044763964,10000.000000000004,10037.568228915816,39,49,0.0,423,423
2019-09-09,10000.000000000002,9954.659694910999,9999.999999999996,10021.394284565315,35,49,0.0,300,300
2019-09-10,10000.0,10259.637843662798,10000.000000000002,10066.187023108489,49,49,0.0,358,358
2019-09-11,10000.0,10070.994922646543,10000.0,9880.892593627535,48,49,0.0,339,339
2019-09-12,10000.0,10023.38759189641,9999.999999999998,10085.100534322446,41,49,0.0,341,341
2019-09-13,9999.999999999998,9890.064063744045,10000.0,10292.055418657372,34,47,0.0,249,249
2019-09-16,10000.000000000002,9976.751408986855,10000.000000000007,9987.608112212558,46,46,0.0,367,367
2019-09-17,9999.999999999998,10069.167369575962,9999.999999999998,10021.361602775543,38,48,0.0,315,315
2019-09-18,9999.999999999998,9991.072615482091,9999.999999999996,9959.45576655916,36,45,0.0,294,294
2019-09-19,10000.0,10020.548365712015,9999.999999999996,9991.818631569562,49,45,0.0,221,221
2019-09-20,9999.999999999998,9950.524530419192,10000.000000000002,9843.784118343483,46,48,0.0,232,232
2019-09-23,9999.999999999995,10061.016449947376,10000.000000000002,10073.637081452209,45,48,0.0,230,230
2019-09-24,10000.0,9807.209693801158,10000.000000000002,9836.93168154415,36,46,0.0,297,297
2019-09-25,10000.0,9991.598815075167,10000.000000000004,10200.287782266294,36,46,0.0,325,325
2019-09-26,10000.0,10038.011683368542,10000.0,9966.011598274057,40,45,0.0,284,284
2019-09-27,9999.999999999998,9974.353440713376,10000.000000000002,9890.960389655644,50,47,0.0,269,269
2019-09-30,9999.999999999998,9966.796827313865,10000.000000000004,10073.001923418495,45,45,0.0,253,253
2019-10-01,10000.000000000002,9908.289418491682,9999.999999999996,9878.905492639326,49,47,0.0,283,283
2019-10-02,10000.0,9873.92308844204,9999.999999999998,10129.57186980271,37,47,0.0,402,402
2019-10-03,10000.000000000002,10116.682635522424,10000.000000000002,10119.0809987175,34,44,0.0,451,451
2019-10-04,9999.999999999998,10078.667496786406,9999.999999999989,9993.387673218804,48,48,0.0,327,327
2019-10-07,10000.000000000004,9897.153056478377,10000.000000000004,9903.285040295908,35,47,0.0,276,276
2019-10-08,9999.999999999996,9963.984007903355,10000.0,10012.868152044495,44,44,0.0,314,314
2019-10-09,10000.000000000002,10003.302860037154,10000.000000000002,9991.384849606582,36,47,0.0,366,366
2019-10-10,9999.999999999998,10166.502239207684,9999.999999999998,10117.725129601506,45,47,0.0,305,305
2019-10-11,10000.0,9950.596968599137,10000.0,9987.197751673008,48,48,0.0,352,352
2019-10-14,9999.999999999995,10022.398792694405,10000.0,9994.227121819755,47,43,0.0,386,386
2019-10-15,10000.0,10058.068992466611,10000.0,10067.371516031126,49,46,0.0,289,289
2019-10-16,10000.0,10070.13199041473,9999.999999999998,10080.04092957609,35,49,0.0,322,322
2019-10-17,9999.999999999996,9822.475562722117,10000.000000000004,9923.742972269692,50,47,0.0,312,312
2019-10-18,10000.0,9864.462982885962,10000.000000000005,10014.30966697216,45,49,0.0,344,344
2019-10-21,10000.0,9952.85299584298,10000.000000000005,10049.084125550433,49,48,0.0,319,319
2019-10-22,10000.000000000002,9958.677805311476,9999.999999999995,9881.906545519729,48,49,0.0,474,474
2019-10-23,10000.000000000002,10106.041894838463,10000.000000000004,10121.226994305747,47,47,0.0,345,345
2019-10-24,10000.0,10002.823892894203,10000.0,9900.20402694892,47,47,0.0,474,474
2019-10-25,10000.000000000004,10114.930775149855,9999.999999999998,10124.060651403086,49,50,0.0,417,417
2019-10-28,10000.000000000004,10019.908013250897,10000.0,9939.56026605406,45,49,0.0,390,390
2019-10-29,10000.0,10033.438467272295,10000.0,10051.886017817124,48,45,0.0,478,478
2019-10-30,10000.000000000002,10040.726586634233,9999.999999999998,10094.415946406922,50,49,0.0,474,474
2019-10-31,9999.999999999998,10003.640232252783,10000.000000000004,10021.70232388213,46,46,0.0,450,450
2019-11-01,9999.999999999998,10162.5106682316,10000.0,10206.197176631902,48,48,0.0,343,343
2019-11-04,10000.000000000002,9978.213860674347,10000.0,10010.244231082315,48,48,0.0,391,391
2019-11-05,10000.0,9968.10122067234,9999.999999999995,10057.0686026808,48,47,0.0,550,550
2019-11-06,9999.999999999993,10047.00811585526,9999.999999999998,10094.218992398812,46,46,0.0,563,563
2019-11-07,10000.000000000002,9934.425564706828,10000.000000000004,10077.720370060802,48,47,0.0,467,467
2019-11-08,10000.000000000002,10013.02575196032,10000.000000000002,9950.387706464424,48,46,0.0,565,565
2019-11-11,9999.999999999995,10001.994780722158,9999.999999999996,10086.331959937437,48,46,0.0,344,344
2019-11-12,10000.000000000004,9948.129120752274,10000.000000000005,9955.682302697007,45,50,0.0,350,350
2019-11-13,10000.0,9976.996130169351,9999.999999999998,9899.312661944685,48,47,0.0,424,424
2019-11-14,10000.000000000002,10107.43541564979,10000.000000000002,10052.283914243015,44,47,0.0,342,342
2019-11-15,10000.000000000002,10103.60754141967,9999.999999999996,10098.898208510473,49,48,0.0,314,314
2019-11-18,10000.000000000002,9978.260098188075,10000.000000000004,10020.168687171414,47,46,0.0,335,335
2019-11-19,9999.999999999998,9883.327882140904,10000.000000000005,9932.434585555071,49,49,0.0,361,361
2019-11-20,9999.999999999998,9983.19300867796,10000.000000000005,9948.427453404163,48,49,0.0,339,339
2019-11-21,10000.000000000002,9977.824392682422,10000.000000000007,10047.341896200298,45,46,0.0,344,344
2019-11-22,9999.999999999998,10040.89076331082,10000.000000000002,10048.368494946988,45,49,0.0,305,305
2019-11-25,9999.999999999996,10054.040813650916,10000.0,10038.44605859786,46,47,0.0,248,248
2019-11-26,10000.0,10027.910335158205,9999.999999999998,10083.594548663743,42,48,0.0,313,313
2019-11-27,9999.999999999996,10092.19062010157,10000.000000000004,9947.602542486382,45,46,0.0,303,303
2019-11-29,10000.000000000002,9973.678982545165,10000.000000000005,10032.297144060758,49,49,0.0,229,229
2019-12-02,9999.999999999998,9669.104885034805,9999.999999999998,9710.053861210434,42,43,0.0,248,248
2019-12-03,9999.999999999996,10054.00455191591,9999.99999999999,10048.517887889442,43,46,0.0,333,333
2019-12-04,9999.999999999998,10061.956668239085,10000.000000000005,10033.878065230496,47,49,0.0,314,314
2019-12-05,10000.000000000002,10019.689365728396,10000.000000000004,10039.532723242708,44,46,0.0,301,301
2019-12-06,10000.0,9981.29753680385,10000.000000000002,10054.736864564666,46,48,0.0,270,270
2019-12-09,10000.000000000002,10017.593495308565,9999.999999999998,9995.471675783927,46,48,0.0,442,442
2019-12-10,10000.000000000002,10021.824860828401,9999.999999999996,9999.618950007687,48,48,0.0,278,278
2019-12-11,9999.999999999998,10105.573100850776,10000.000000000005,10059.039711546566,47,49,0.0,348,348
2019-12-12,10000.0,10039.405525164235,10000.000000000004,10073.104385174393,47,43,0.0,363,363
2019-12-13,9999.999999999995,10051.913263753197,9999.999999999996,10089.589051407918,47,48,0.0,461,461
2019-12-16,9999.999999999998,10125.932535901677,10000.000000000002,10011.24463882418,48,47,0.0,368,368
2019-12-17,10000.000000000002,9962.211134553148,9999.999999999998,9981.487198574381,48,49,0.0,395,395
2019-12-18,10000.000000000002,9918.549119299838,10000.000000000002,10039.278392218066,47,45,0.0,388,388
2019-12-19,9999.999999999998,10070.443829647415,9999.999999999996,10096.071316731406,40,49,0.0,379,379
2019-12-20,10000.000000000004,10006.540278430219,10000.0,10045.367932971236,46,47,0.0,298,298
2019-12-23,9999.999999999998,9999.53498019494,9999.999999999995,10044.538697253185,46,47,0.0,386,386
2019-12-24,10000.000000000002,10003.050172422467,9999.999999999998,9999.76617609955,43,47,0.0,247,247
2019-12-26,10000.000000000004,10095.16142306942,10000.000000000002,10026.448709184282,50,47,0.0,123,123
2019-12-27,10000.000000000002,9973.180416744905,9999.999999999996,9911.77322615193,46,44,0.0,136,136
2019-12-30,10000.000000000002,9846.783588170778,9999.999999999998,9889.282159968992,45,45,0.0,271,271
2019-12-31,10000.000000000007,10202.41479931247,9999.999999999996,10086.326443839036,46,46,0.0,126,126
2020-01-02,9999.999999999996,9940.579291027161,10000.000000000002,9977.69636127393,45,45,0.0,167,167
2020-01-03,9999.999999999998,9954.921501156636,9999.999999999996,9944.729908785768,49,46,0.0,285,285
2020-01-06,10000.000000000002,10273.22429872979,10000.000000000004,10095.14839796098,47,48,0.0,273,273
2020-01-07,10000.000000000002,9957.966494801753,10000.000000000002,10036.804137639501,49,44,0.0,301,301
2020-01-08,10000.0,10079.430432097051,9999.999999999998,10068.609118689194,45,48,0.0,295,295
2020-01-09,10000.0,9991.511750286507,9999.999999999995,9979.442358654165,45,48,0.0,297,297
2020-01-10,10000.0,9951.382324994673,10000.000000000002,9949.990224172803,44,50,0.0,454,454
2020-01-13,10000.000000000005,10031.33386717147,9999.999999999995,9954.015261071374,45,50,0.0,414,414
2020-01-14,10000.0,10078.010101664338,10000.000000000002,9937.529460559264,50,44,0.0,317,317
2020-01-15,10000.0,10048.104360265352,10000.0,10096.82930633979,46,45,0.0,272,272
2020-01-16,10000.000000000002,10054.655754386293,9999.999999999998,10061.365074559544,48,47,0.0,389,389
2020-01-17,9999.999999999998,9622.728520807088,9999.999999999996,9622.116751714297,47,46,0.0,437,437
2020-01-21,9999.999999999998,9967.457978530023,10000.000000000002,10079.107798808294,48,45,0.0,553,553
2020-01-22,9999.999999999998,9940.307759661717,9999.999999999998,9769.297627984013,50,48,0.0,549,549
2020-01-23,10000.000000000002,10056.293111433039,9999.999999999995,9986.615571736449,47,47,0.0,610,610
2020-01-24,10000.0,9612.97580361426,10000.000000000005,9791.873102047004,47,47,0.0,368,368
2020-01-27,10000.0,10029.826135897356,10000.000000000002,10090.795663781935,49,45,0.0,538,538
2020-01-28,10000.0,10043.258807345555,9999.999999999998,10245.610624399511,47,50,0.0,454,454
2020-01-29,10000.0,9895.04196599052,10000.0,9973.540437982512,48,47,0.0,474,474
2020-01-30,9999.999999999998,10128.998426418104,9999.999999999998,10008.082644358972,48,50,0.0,405,405
2020-01-31,10000.0,9917.98123978638,10000.000000000005,9910.620838777577,46,50,0.0,414,414
2020-02-03,10000.0,10096.4514338816,10000.000000000005,10320.600445357837,47,45,0.0,472,472
2020-02-04,10000.000000000004,10098.507093520002,10000.0,10161.853586773377,47,49,0.0,421,421
2020-02-05,10000.0,9965.988995823824,10000.000000000002,10095.329810042027,49,48,0.0,468,468
2020-02-06,10000.0,9939.472578323901,10000.000000000004,9859.303760807004,50,49,0.0,507,507
2020-02-07,9999.999999999998,9954.630572519807,9999.999999999998,9833.19903437608,50,47,0.0,419,419
2020-02-10,10000.0,10103.475856379537,10000.000000000007,10245.541971621595,44,48,0.0,266,266
2020-02-11,9999.999999999996,10046.381040120545,10000.000000000004,10098.466016670678,47,48,0.0,427,427
2020-02-12,10000.0,9827.27027759147,9999.999999999998,10003.677524077753,47,49,0.0,484,484
