DATE,LONG CORRECT,SHORT CORRECT,EARNING LONG,EARNING SHORT,NUMBER LONG,NUMBER SHORT,TURNOVER %,TOTAL FIRMS WITH ARTS,HEADLINES WITH SENTIMENT WORDS
2020-05-04,47,14,137.2180099486,-57.951397180599976,50,50,0.93,556,442
2020-05-05,24,33,14.101992994600018,32.59295266849999,50,50,0.93,506,418
2020-05-06,34,38,16.86998391120003,28.96947628290004,50,50,0.98,676,586
2020-05-07,43,27,65.23899865120002,-14.85765716430001,50,50,0.87,472,385
2020-05-10,31,18,16.268067419500024,-9.056069970600003,50,50,0.98,513,387
2020-05-11,36,31,93.27411562199995,7.950121105199948,50,50,0.87,423,257
2020-05-12,14,46,-56.26853021989994,53.87999761069999,50,50,0.94,538,436
2020-05-13,10,50,-63.23005801439999,70.75000193730001,50,50,0.94,475,393
2020-05-14,38,17,20.814986288899988,12.756009817699976,50,50,0.93,343,259
2020-05-17,49,5,175.3116087907,-100.97857785259997,50,50,0.95,589,466
2020-05-18,45,11,53.35937458269997,-10.710023850299953,50,50,0.95,311,232
2020-05-19,37,17,56.80527657329994,-121.85000997760005,50,50,0.94,398,316
2020-05-20,38,22,25.123328685399954,-53.44001144199999,50,50,0.9,264,177
2020-05-21,29,31,46.99300575250003,-3.231256187400006,50,50,0.82,189,128
2020-05-25,43,7,225.1203676163,-92.99762237109996,50,50,0.84,590,470
2020-05-26,39,30,33.917081595099994,40.190343260700004,50,50,0.9,451,357
2020-05-27,37,25,41.43134507529999,23.81886482230003,50,50,0.92,339,225
2020-05-28,27,33,42.83338952009993,40.206927895999996,50,50,0.87,241,155
2020-05-31,30,24,37.429962873400065,-36.837445616500126,50,50,0.9,386,296
2020-06-01,41,16,66.41294229010003,-32.34926694630005,50,50,0.96,277,178
2020-06-02,48,6,124.95142382380003,-45.52979677889998,50,50,0.86,565,455
2020-06-03,36,24,34.91399800780001,31.532068669599994,50,50,0.92,351,260
2020-06-04,48,10,161.23429346050006,-81.209966183,50,50,0.9,672,567
2020-06-07,34,12,63.59322649240002,-58.341868639200015,50,50,0.85,510,395
2020-06-08,21,30,55.44599127780003,18.310030758999996,50,50,0.9,475,385
